"Project:","SAEON","Sub Project:","St Francis Bay Long Term Research"			
712,2020-06-30,23:00:00,17.368
713,2020-07-01,00:00:00,17.344
714,2020-07-01,01:00:00,17.296
715,2020-07-01,02:00:00,17.344
716,2020-07-01,03:00:00,17.368
717,2020-07-01,04:00:00,17.368
718,2020-07-01,05:00:00,17.368
719,2020-07-01,06:00:00,17.177
720,2020-07-01,07:00:00,17.177
721,2020-07-01,08:00:00,17.177
722,2020-07-01,09:00:00,17.249
723,2020-07-01,10:00:00,17.272
724,2020-07-01,11:00:00,17.296
725,2020-07-01,12:00:00,17.272
726,2020-07-01,13:00:00,17.272
727,2020-07-01,14:00:00,17.272
728,2020-07-01,15:00:00,17.296
729,2020-07-01,16:00:00,17.296
730,2020-07-01,17:00:00,17.272
731,2020-07-01,18:00:00,17.296
732,2020-07-01,19:00:00,17.296
733,2020-07-01,20:00:00,17.296
734,2020-07-01,21:00:00,17.296
735,2020-07-01,22:00:00,17.296
736,2020-07-01,23:00:00,17.296
737,2020-07-02,00:00:00,17.272
738,2020-07-02,01:00:00,17.272
739,2020-07-02,02:00:00,17.272
740,2020-07-02,03:00:00,17.272
741,2020-07-02,04:00:00,17.272
742,2020-07-02,05:00:00,17.249
743,2020-07-02,06:00:00,17.225
744,2020-07-02,07:00:00,17.201
745,2020-07-02,08:00:00,17.177
746,2020-07-02,09:00:00,17.225
747,2020-07-02,10:00:00,17.177
748,2020-07-02,11:00:00,17.106
749,2020-07-02,12:00:00,17.106
750,2020-07-02,13:00:00,17.153
751,2020-07-02,14:00:00,17.177
752,2020-07-02,15:00:00,17.153
753,2020-07-02,16:00:00,17.201
754,2020-07-02,17:00:00,17.225
755,2020-07-02,18:00:00,17.225
756,2020-07-02,19:00:00,17.225
757,2020-07-02,20:00:00,17.225
758,2020-07-02,21:00:00,17.272
759,2020-07-02,22:00:00,17.296
760,2020-07-02,23:00:00,17.320
761,2020-07-03,00:00:00,17.344
762,2020-07-03,01:00:00,17.344
763,2020-07-03,02:00:00,17.368
764,2020-07-03,03:00:00,17.368
765,2020-07-03,04:00:00,17.368
766,2020-07-03,05:00:00,17.344
767,2020-07-03,06:00:00,17.320
768,2020-07-03,07:00:00,17.201
769,2020-07-03,08:00:00,17.201
770,2020-07-03,09:00:00,17.201
771,2020-07-03,10:00:00,17.201
772,2020-07-03,11:00:00,17.201
773,2020-07-03,12:00:00,17.201
774,2020-07-03,13:00:00,17.177
775,2020-07-03,14:00:00,17.177
776,2020-07-03,15:00:00,17.201
777,2020-07-03,16:00:00,17.177
778,2020-07-03,17:00:00,17.177
779,2020-07-03,18:00:00,17.177
780,2020-07-03,19:00:00,17.177
781,2020-07-03,20:00:00,17.201
782,2020-07-03,21:00:00,17.225
783,2020-07-03,22:00:00,17.225
784,2020-07-03,23:00:00,17.201
785,2020-07-04,00:00:00,17.201
786,2020-07-04,01:00:00,17.201
787,2020-07-04,02:00:00,17.177
788,2020-07-04,03:00:00,17.177
789,2020-07-04,04:00:00,17.201
790,2020-07-04,05:00:00,17.177
791,2020-07-04,06:00:00,17.153
792,2020-07-04,07:00:00,17.153
793,2020-07-04,08:00:00,17.153
794,2020-07-04,09:00:00,17.201
795,2020-07-04,10:00:00,17.201
796,2020-07-04,11:00:00,17.225
797,2020-07-04,12:00:00,17.225
798,2020-07-04,13:00:00,17.296
799,2020-07-04,14:00:00,17.344
800,2020-07-04,15:00:00,17.344
801,2020-07-04,16:00:00,17.272
802,2020-07-04,17:00:00,17.225
803,2020-07-04,18:00:00,17.249
804,2020-07-04,19:00:00,17.296
805,2020-07-04,20:00:00,17.272
806,2020-07-04,21:00:00,17.272
807,2020-07-04,22:00:00,17.272
808,2020-07-04,23:00:00,17.272
809,2020-07-05,00:00:00,17.272
810,2020-07-05,01:00:00,17.272
811,2020-07-05,02:00:00,17.320
812,2020-07-05,03:00:00,17.344
813,2020-07-05,04:00:00,17.439
814,2020-07-05,05:00:00,17.510
815,2020-07-05,06:00:00,17.534
816,2020-07-05,07:00:00,17.558
817,2020-07-05,08:00:00,17.415
818,2020-07-05,09:00:00,17.534
819,2020-07-05,10:00:00,17.534
820,2020-07-05,11:00:00,17.486
821,2020-07-05,12:00:00,17.986
822,2020-07-05,13:00:00,18.152
823,2020-07-05,14:00:00,18.343
824,2020-07-05,15:00:00,18.390
825,2020-07-05,16:00:00,18.438
826,2020-07-05,17:00:00,18.509
827,2020-07-05,18:00:00,18.580
828,2020-07-05,19:00:00,18.628
829,2020-07-05,20:00:00,18.675
830,2020-07-05,21:00:00,18.675
831,2020-07-05,22:00:00,18.675
832,2020-07-05,23:00:00,18.675
833,2020-07-06,00:00:00,18.675
834,2020-07-06,01:00:00,18.675
835,2020-07-06,02:00:00,18.652
836,2020-07-06,03:00:00,18.628
837,2020-07-06,04:00:00,18.628
838,2020-07-06,05:00:00,18.628
839,2020-07-06,06:00:00,18.628
840,2020-07-06,07:00:00,18.604
841,2020-07-06,08:00:00,18.604
842,2020-07-06,09:00:00,18.604
843,2020-07-06,10:00:00,18.604
844,2020-07-06,11:00:00,18.604
845,2020-07-06,12:00:00,18.604
846,2020-07-06,13:00:00,18.604
847,2020-07-06,14:00:00,18.604
848,2020-07-06,15:00:00,18.580
849,2020-07-06,16:00:00,18.628
850,2020-07-06,17:00:00,18.628
851,2020-07-06,18:00:00,18.604
852,2020-07-06,19:00:00,18.580
853,2020-07-06,20:00:00,18.580
854,2020-07-06,21:00:00,18.557
855,2020-07-06,22:00:00,18.533
856,2020-07-06,23:00:00,18.438
857,2020-07-07,00:00:00,18.438
858,2020-07-07,01:00:00,18.366
859,2020-07-07,02:00:00,18.366
860,2020-07-07,03:00:00,18.366
861,2020-07-07,04:00:00,18.414
862,2020-07-07,05:00:00,18.390
863,2020-07-07,06:00:00,18.366
864,2020-07-07,07:00:00,18.366
865,2020-07-07,08:00:00,18.366
866,2020-07-07,09:00:00,18.366
867,2020-07-07,10:00:00,18.390
868,2020-07-07,11:00:00,18.438
869,2020-07-07,12:00:00,18.438
870,2020-07-07,13:00:00,18.461
871,2020-07-07,14:00:00,18.485
872,2020-07-07,15:00:00,18.485
873,2020-07-07,16:00:00,18.485
874,2020-07-07,17:00:00,18.485
875,2020-07-07,18:00:00,18.485
876,2020-07-07,19:00:00,18.485
877,2020-07-07,20:00:00,18.461
878,2020-07-07,21:00:00,18.461
879,2020-07-07,22:00:00,18.438
880,2020-07-07,23:00:00,18.414
881,2020-07-08,00:00:00,18.414
882,2020-07-08,01:00:00,18.414
883,2020-07-08,02:00:00,18.390
884,2020-07-08,03:00:00,18.390
885,2020-07-08,04:00:00,18.390
886,2020-07-08,05:00:00,18.390
887,2020-07-08,06:00:00,18.414
888,2020-07-08,07:00:00,18.509
889,2020-07-08,08:00:00,18.509
890,2020-07-08,09:00:00,18.438
891,2020-07-08,10:00:00,18.414
892,2020-07-08,11:00:00,18.414
893,2020-07-08,12:00:00,18.438
894,2020-07-08,13:00:00,18.438
895,2020-07-08,14:00:00,18.438
896,2020-07-08,15:00:00,18.438
897,2020-07-08,16:00:00,18.390
898,2020-07-08,17:00:00,18.414
899,2020-07-08,18:00:00,18.461
900,2020-07-08,19:00:00,18.485
901,2020-07-08,20:00:00,18.485
902,2020-07-08,21:00:00,18.509
903,2020-07-08,22:00:00,18.509
904,2020-07-08,23:00:00,18.509
905,2020-07-09,00:00:00,18.485
906,2020-07-09,01:00:00,18.485
907,2020-07-09,02:00:00,18.485
908,2020-07-09,03:00:00,18.485
909,2020-07-09,04:00:00,18.485
910,2020-07-09,05:00:00,18.485
911,2020-07-09,06:00:00,18.509
912,2020-07-09,07:00:00,18.533
913,2020-07-09,08:00:00,18.533
914,2020-07-09,09:00:00,18.580
915,2020-07-09,10:00:00,18.580
916,2020-07-09,11:00:00,18.580
917,2020-07-09,12:00:00,18.604
918,2020-07-09,13:00:00,18.604
919,2020-07-09,14:00:00,18.604
920,2020-07-09,15:00:00,18.604
921,2020-07-09,16:00:00,18.580
922,2020-07-09,17:00:00,18.580
923,2020-07-09,18:00:00,18.580
924,2020-07-09,19:00:00,18.580
925,2020-07-09,20:00:00,18.557
926,2020-07-09,21:00:00,18.557
927,2020-07-09,22:00:00,18.533
928,2020-07-09,23:00:00,18.533
929,2020-07-10,00:00:00,18.533
930,2020-07-10,01:00:00,18.509
931,2020-07-10,02:00:00,18.509
932,2020-07-10,03:00:00,18.461
933,2020-07-10,04:00:00,18.438
934,2020-07-10,05:00:00,18.438
935,2020-07-10,06:00:00,18.438
936,2020-07-10,07:00:00,18.390
937,2020-07-10,08:00:00,18.343
938,2020-07-10,09:00:00,18.247
939,2020-07-10,10:00:00,18.295
940,2020-07-10,11:00:00,18.319
941,2020-07-10,12:00:00,18.319
942,2020-07-10,13:00:00,18.200
943,2020-07-10,14:00:00,18.152
944,2020-07-10,15:00:00,18.129
945,2020-07-10,16:00:00,18.105
946,2020-07-10,17:00:00,18.129
947,2020-07-10,18:00:00,18.105
948,2020-07-10,19:00:00,18.081
949,2020-07-10,20:00:00,18.033
950,2020-07-10,21:00:00,18.010
951,2020-07-10,22:00:00,17.986
952,2020-07-10,23:00:00,17.962
953,2020-07-11,00:00:00,18.010
954,2020-07-11,01:00:00,18.081
955,2020-07-11,02:00:00,18.033
956,2020-07-11,03:00:00,18.057
957,2020-07-11,04:00:00,18.010
958,2020-07-11,05:00:00,17.986
959,2020-07-11,06:00:00,18.010
960,2020-07-11,07:00:00,18.010
961,2020-07-11,08:00:00,18.010
962,2020-07-11,09:00:00,17.962
963,2020-07-11,10:00:00,17.962
964,2020-07-11,11:00:00,17.938
965,2020-07-11,12:00:00,17.915
966,2020-07-11,13:00:00,17.915
967,2020-07-11,14:00:00,17.891
968,2020-07-11,15:00:00,17.891
969,2020-07-11,16:00:00,17.867
970,2020-07-11,17:00:00,17.843
971,2020-07-11,18:00:00,17.867
972,2020-07-11,19:00:00,17.867
973,2020-07-11,20:00:00,17.891
974,2020-07-11,21:00:00,17.891
975,2020-07-11,22:00:00,17.891
976,2020-07-11,23:00:00,17.891
977,2020-07-12,00:00:00,17.867
978,2020-07-12,01:00:00,17.867
979,2020-07-12,02:00:00,17.843
980,2020-07-12,03:00:00,17.819
981,2020-07-12,04:00:00,17.796
982,2020-07-12,05:00:00,17.796
983,2020-07-12,06:00:00,17.772
984,2020-07-12,07:00:00,17.748
985,2020-07-12,08:00:00,17.772
986,2020-07-12,09:00:00,17.748
987,2020-07-12,10:00:00,17.748
988,2020-07-12,11:00:00,17.724
989,2020-07-12,12:00:00,17.724
990,2020-07-12,13:00:00,17.748
991,2020-07-12,14:00:00,17.748
992,2020-07-12,15:00:00,17.748
993,2020-07-12,16:00:00,17.748
994,2020-07-12,17:00:00,17.748
995,2020-07-12,18:00:00,17.772
996,2020-07-12,19:00:00,17.796
997,2020-07-12,20:00:00,17.796
998,2020-07-12,21:00:00,17.819
999,2020-07-12,22:00:00,17.819
1000,2020-07-12,23:00:00,17.843
1001,2020-07-13,00:00:00,17.843
1002,2020-07-13,01:00:00,17.843
1003,2020-07-13,02:00:00,17.843
1004,2020-07-13,03:00:00,17.843
1005,2020-07-13,04:00:00,17.843
1006,2020-07-13,05:00:00,17.867
1007,2020-07-13,06:00:00,17.867
1008,2020-07-13,07:00:00,17.867
1009,2020-07-13,08:00:00,17.867
1010,2020-07-13,09:00:00,17.867
1011,2020-07-13,10:00:00,17.867
1012,2020-07-13,11:00:00,17.867
1013,2020-07-13,12:00:00,17.843
1014,2020-07-13,13:00:00,17.843
1015,2020-07-13,14:00:00,17.796
1016,2020-07-13,15:00:00,17.748
1017,2020-07-13,16:00:00,17.677
1018,2020-07-13,17:00:00,17.629
1019,2020-07-13,18:00:00,17.629
1020,2020-07-13,19:00:00,17.605
1021,2020-07-13,20:00:00,17.605
1022,2020-07-13,21:00:00,17.653
1023,2020-07-13,22:00:00,17.629
1024,2020-07-13,23:00:00,17.534
1025,2020-07-14,00:00:00,17.582
1026,2020-07-14,01:00:00,17.605
1027,2020-07-14,02:00:00,17.629
1028,2020-07-14,03:00:00,17.605
1029,2020-07-14,04:00:00,17.582
1030,2020-07-14,05:00:00,17.582
1031,2020-07-14,06:00:00,17.558
1032,2020-07-14,07:00:00,17.558
1033,2020-07-14,08:00:00,17.534
1034,2020-07-14,09:00:00,17.486
1035,2020-07-14,10:00:00,17.463
1036,2020-07-14,11:00:00,17.439
1037,2020-07-14,12:00:00,17.415
1038,2020-07-14,13:00:00,17.415
1039,2020-07-14,14:00:00,17.391
1040,2020-07-14,15:00:00,17.391
1041,2020-07-14,16:00:00,17.368
1042,2020-07-14,17:00:00,17.320
1043,2020-07-14,18:00:00,17.296
1044,2020-07-14,19:00:00,17.272
1045,2020-07-14,20:00:00,17.272
1046,2020-07-14,21:00:00,17.249
1047,2020-07-14,22:00:00,17.249
1048,2020-07-14,23:00:00,17.249
1049,2020-07-15,00:00:00,17.225
1050,2020-07-15,01:00:00,17.177
1051,2020-07-15,02:00:00,17.153
1052,2020-07-15,03:00:00,17.177
1053,2020-07-15,04:00:00,17.225
1054,2020-07-15,05:00:00,17.272
1055,2020-07-15,06:00:00,17.272
1056,2020-07-15,07:00:00,17.296
1057,2020-07-15,08:00:00,17.320
1058,2020-07-15,09:00:00,17.344
1059,2020-07-15,10:00:00,17.344
1060,2020-07-15,11:00:00,17.272
1061,2020-07-15,12:00:00,17.272
1062,2020-07-15,13:00:00,17.249
1063,2020-07-15,14:00:00,17.249
1064,2020-07-15,15:00:00,17.225
1065,2020-07-15,16:00:00,17.272
1066,2020-07-15,17:00:00,17.225
1067,2020-07-15,18:00:00,17.320
1068,2020-07-15,19:00:00,17.320
1069,2020-07-15,20:00:00,17.296
1070,2020-07-15,21:00:00,17.249
1071,2020-07-15,22:00:00,17.249
1072,2020-07-15,23:00:00,17.249
1073,2020-07-16,00:00:00,17.225
1074,2020-07-16,01:00:00,17.225
1075,2020-07-16,02:00:00,17.201
1076,2020-07-16,03:00:00,17.177
1077,2020-07-16,04:00:00,17.177
1078,2020-07-16,05:00:00,17.153
1079,2020-07-16,06:00:00,17.153
1080,2020-07-16,07:00:00,17.153
1081,2020-07-16,08:00:00,17.130
1082,2020-07-16,09:00:00,17.106
1083,2020-07-16,10:00:00,17.082
1084,2020-07-16,11:00:00,17.082
1085,2020-07-16,12:00:00,17.058
1086,2020-07-16,13:00:00,17.082
1087,2020-07-16,14:00:00,17.034
1088,2020-07-16,15:00:00,17.058
1089,2020-07-16,16:00:00,17.058
1090,2020-07-16,17:00:00,17.034
1091,2020-07-16,18:00:00,17.034
1092,2020-07-16,19:00:00,17.058
1093,2020-07-16,20:00:00,17.130
1094,2020-07-16,21:00:00,17.130
1095,2020-07-16,22:00:00,17.153
1096,2020-07-16,23:00:00,17.130
1097,2020-07-17,00:00:00,17.106
1098,2020-07-17,01:00:00,17.106
1099,2020-07-17,02:00:00,17.106
1100,2020-07-17,03:00:00,17.106
1101,2020-07-17,04:00:00,17.106
1102,2020-07-17,05:00:00,17.082
1103,2020-07-17,06:00:00,17.082
1104,2020-07-17,07:00:00,17.082
1105,2020-07-17,08:00:00,17.058
1106,2020-07-17,09:00:00,17.058
1107,2020-07-17,10:00:00,17.058
1108,2020-07-17,11:00:00,17.082
1109,2020-07-17,12:00:00,17.106
1110,2020-07-17,13:00:00,17.106
1111,2020-07-17,14:00:00,17.106
1112,2020-07-17,15:00:00,17.106
1113,2020-07-17,16:00:00,17.106
1114,2020-07-17,17:00:00,17.106
1115,2020-07-17,18:00:00,17.106
1116,2020-07-17,19:00:00,17.106
1117,2020-07-17,20:00:00,17.106
1118,2020-07-17,21:00:00,17.130
1119,2020-07-17,22:00:00,17.130
1120,2020-07-17,23:00:00,17.130
1121,2020-07-18,00:00:00,17.153
1122,2020-07-18,01:00:00,17.153
1123,2020-07-18,02:00:00,17.130
1124,2020-07-18,03:00:00,17.130
1125,2020-07-18,04:00:00,17.106
1126,2020-07-18,05:00:00,17.130
1127,2020-07-18,06:00:00,17.106
1128,2020-07-18,07:00:00,17.058
1129,2020-07-18,08:00:00,17.058
1130,2020-07-18,09:00:00,17.058
1131,2020-07-18,10:00:00,17.058
1132,2020-07-18,11:00:00,17.034
1133,2020-07-18,12:00:00,17.058
1134,2020-07-18,13:00:00,17.034
1135,2020-07-18,14:00:00,16.915
1136,2020-07-18,15:00:00,16.987
1137,2020-07-18,16:00:00,16.963
1138,2020-07-18,17:00:00,16.939
1139,2020-07-18,18:00:00,16.915
1140,2020-07-18,19:00:00,16.939
1141,2020-07-18,20:00:00,16.915
1142,2020-07-18,21:00:00,16.915
1143,2020-07-18,22:00:00,16.892
1144,2020-07-18,23:00:00,16.915
1145,2020-07-19,00:00:00,16.915
1146,2020-07-19,01:00:00,16.915
1147,2020-07-19,02:00:00,16.915
1148,2020-07-19,03:00:00,16.915
1149,2020-07-19,04:00:00,16.963
1150,2020-07-19,05:00:00,16.915
1151,2020-07-19,06:00:00,16.892
1152,2020-07-19,07:00:00,16.892
1153,2020-07-19,08:00:00,16.915
1154,2020-07-19,09:00:00,16.892
1155,2020-07-19,10:00:00,16.915
1156,2020-07-19,11:00:00,16.915
1157,2020-07-19,12:00:00,16.915
1158,2020-07-19,13:00:00,16.915
1159,2020-07-19,14:00:00,16.939
1160,2020-07-19,15:00:00,16.939
1161,2020-07-19,16:00:00,16.939
1162,2020-07-19,17:00:00,16.939
1163,2020-07-19,18:00:00,16.963
1164,2020-07-19,19:00:00,16.987
1165,2020-07-19,20:00:00,16.987
1166,2020-07-19,21:00:00,16.987
1167,2020-07-19,22:00:00,16.963
1168,2020-07-19,23:00:00,16.963
1169,2020-07-20,00:00:00,16.963
1170,2020-07-20,01:00:00,16.963
1171,2020-07-20,02:00:00,16.939
1172,2020-07-20,03:00:00,16.939
1173,2020-07-20,04:00:00,16.939
1174,2020-07-20,05:00:00,16.915
1175,2020-07-20,06:00:00,16.915
1176,2020-07-20,07:00:00,16.892
1177,2020-07-20,08:00:00,16.892
1178,2020-07-20,09:00:00,16.892
1179,2020-07-20,10:00:00,16.892
1180,2020-07-20,11:00:00,16.892
1181,2020-07-20,12:00:00,16.892
1182,2020-07-20,13:00:00,16.892
1183,2020-07-20,14:00:00,16.892
1184,2020-07-20,15:00:00,16.915
1185,2020-07-20,16:00:00,16.939
1186,2020-07-20,17:00:00,17.011
1187,2020-07-20,18:00:00,17.058
1188,2020-07-20,19:00:00,17.058
1189,2020-07-20,20:00:00,17.011
1190,2020-07-20,21:00:00,16.987
1191,2020-07-20,22:00:00,16.963
1192,2020-07-20,23:00:00,16.987
1193,2020-07-21,00:00:00,16.915
1194,2020-07-21,01:00:00,16.915
1195,2020-07-21,02:00:00,16.915
1196,2020-07-21,03:00:00,16.892
1197,2020-07-21,04:00:00,16.915
1198,2020-07-21,05:00:00,16.915
1199,2020-07-21,06:00:00,16.868
1200,2020-07-21,07:00:00,16.892
1201,2020-07-21,08:00:00,16.915
1202,2020-07-21,09:00:00,17.106
1203,2020-07-21,10:00:00,17.201
1204,2020-07-21,11:00:00,17.201
1205,2020-07-21,12:00:00,17.225
1206,2020-07-21,13:00:00,17.201
1207,2020-07-21,14:00:00,17.130
1208,2020-07-21,15:00:00,17.130
1209,2020-07-21,16:00:00,17.153
1210,2020-07-21,17:00:00,17.201
1211,2020-07-21,18:00:00,17.201
1212,2020-07-21,19:00:00,17.225
1213,2020-07-21,20:00:00,17.225
1214,2020-07-21,21:00:00,17.201
1215,2020-07-21,22:00:00,17.225
1216,2020-07-21,23:00:00,17.225
1217,2020-07-22,00:00:00,17.225
1218,2020-07-22,01:00:00,17.225
1219,2020-07-22,02:00:00,17.225
1220,2020-07-22,03:00:00,17.201
1221,2020-07-22,04:00:00,17.201
1222,2020-07-22,05:00:00,17.201
1223,2020-07-22,06:00:00,17.201
1224,2020-07-22,07:00:00,17.177
1225,2020-07-22,08:00:00,17.153
1226,2020-07-22,09:00:00,17.106
1227,2020-07-22,10:00:00,17.082
1228,2020-07-22,11:00:00,17.034
1229,2020-07-22,12:00:00,17.011
1230,2020-07-22,13:00:00,16.987
1231,2020-07-22,14:00:00,16.987
1232,2020-07-22,15:00:00,16.963
1233,2020-07-22,16:00:00,16.963
1234,2020-07-22,17:00:00,16.963
1235,2020-07-22,18:00:00,16.939
1236,2020-07-22,19:00:00,16.915
1237,2020-07-22,20:00:00,16.915
1238,2020-07-22,21:00:00,16.915
1239,2020-07-22,22:00:00,16.915
1240,2020-07-22,23:00:00,17.034
1241,2020-07-23,00:00:00,16.987
1242,2020-07-23,01:00:00,17.011
1243,2020-07-23,02:00:00,16.915
1244,2020-07-23,03:00:00,16.987
1245,2020-07-23,04:00:00,16.987
1246,2020-07-23,05:00:00,17.011
1247,2020-07-23,06:00:00,17.034
1248,2020-07-23,07:00:00,17.034
1249,2020-07-23,08:00:00,17.011
1250,2020-07-23,09:00:00,16.987
1251,2020-07-23,10:00:00,16.963
1252,2020-07-23,11:00:00,16.987
1253,2020-07-23,12:00:00,16.963
1254,2020-07-23,13:00:00,16.987
1255,2020-07-23,14:00:00,17.011
1256,2020-07-23,15:00:00,16.987
1257,2020-07-23,16:00:00,16.963
1258,2020-07-23,17:00:00,16.987
1259,2020-07-23,18:00:00,17.058
1260,2020-07-23,19:00:00,17.058
1261,2020-07-23,20:00:00,17.106
1262,2020-07-23,21:00:00,17.106
1263,2020-07-23,22:00:00,17.106
1264,2020-07-23,23:00:00,17.130
1265,2020-07-24,00:00:00,17.130
1266,2020-07-24,01:00:00,17.082
1267,2020-07-24,02:00:00,16.987
1268,2020-07-24,03:00:00,17.058
1269,2020-07-24,04:00:00,16.963
1270,2020-07-24,05:00:00,16.987
1271,2020-07-24,06:00:00,16.963
1272,2020-07-24,07:00:00,16.915
1273,2020-07-24,08:00:00,16.915
1274,2020-07-24,09:00:00,16.915
1275,2020-07-24,10:00:00,16.939
1276,2020-07-24,11:00:00,16.963
1277,2020-07-24,12:00:00,16.987
1278,2020-07-24,13:00:00,17.058
1279,2020-07-24,14:00:00,17.106
1280,2020-07-24,15:00:00,17.058
1281,2020-07-24,16:00:00,17.058
1282,2020-07-24,17:00:00,17.058
1283,2020-07-24,18:00:00,17.058
1284,2020-07-24,19:00:00,17.034
1285,2020-07-24,20:00:00,17.011
1286,2020-07-24,21:00:00,17.011
1287,2020-07-24,22:00:00,17.034
1288,2020-07-24,23:00:00,17.058
1289,2020-07-25,00:00:00,17.082
1290,2020-07-25,01:00:00,17.106
1291,2020-07-25,02:00:00,17.130
1292,2020-07-25,03:00:00,17.082
1293,2020-07-25,04:00:00,17.082
1294,2020-07-25,05:00:00,17.082
1295,2020-07-25,06:00:00,17.082
1296,2020-07-25,07:00:00,17.058
1297,2020-07-25,08:00:00,17.034
1298,2020-07-25,09:00:00,17.034
1299,2020-07-25,10:00:00,17.011
1300,2020-07-25,11:00:00,17.034
1301,2020-07-25,12:00:00,17.058
1302,2020-07-25,13:00:00,17.058
1303,2020-07-25,14:00:00,17.082
1304,2020-07-25,15:00:00,17.082
1305,2020-07-25,16:00:00,17.082
1306,2020-07-25,17:00:00,17.082
1307,2020-07-25,18:00:00,17.106
1308,2020-07-25,19:00:00,17.106
1309,2020-07-25,20:00:00,17.130
1310,2020-07-25,21:00:00,17.130
1311,2020-07-25,22:00:00,17.130
1312,2020-07-25,23:00:00,17.130
1313,2020-07-26,00:00:00,17.130
1314,2020-07-26,01:00:00,17.130
1315,2020-07-26,02:00:00,17.130
1316,2020-07-26,03:00:00,17.153
1317,2020-07-26,04:00:00,17.153
1318,2020-07-26,05:00:00,17.153
1319,2020-07-26,06:00:00,17.153
1320,2020-07-26,07:00:00,17.130
1321,2020-07-26,08:00:00,17.130
1322,2020-07-26,09:00:00,17.130
1323,2020-07-26,10:00:00,17.106
1324,2020-07-26,11:00:00,17.106
1325,2020-07-26,12:00:00,17.082
1326,2020-07-26,13:00:00,17.058
1327,2020-07-26,14:00:00,17.058
1328,2020-07-26,15:00:00,17.034
1329,2020-07-26,16:00:00,17.011
1330,2020-07-26,17:00:00,17.011
1331,2020-07-26,18:00:00,16.963
1332,2020-07-26,19:00:00,16.987
1333,2020-07-26,20:00:00,16.987
1334,2020-07-26,21:00:00,16.987
1335,2020-07-26,22:00:00,16.987
1336,2020-07-26,23:00:00,16.987
1337,2020-07-27,00:00:00,16.987
1338,2020-07-27,01:00:00,17.011
1339,2020-07-27,02:00:00,17.034
1340,2020-07-27,03:00:00,17.058
1341,2020-07-27,04:00:00,17.058
1342,2020-07-27,05:00:00,17.082
1343,2020-07-27,06:00:00,17.082
1344,2020-07-27,07:00:00,17.082
1345,2020-07-27,08:00:00,17.082
1346,2020-07-27,09:00:00,17.058
1347,2020-07-27,10:00:00,17.082
1348,2020-07-27,11:00:00,17.082
1349,2020-07-27,12:00:00,17.082
1350,2020-07-27,13:00:00,17.082
1351,2020-07-27,14:00:00,17.058
1352,2020-07-27,15:00:00,17.058
1353,2020-07-27,16:00:00,17.106
1354,2020-07-27,17:00:00,17.106
1355,2020-07-27,18:00:00,17.058
1356,2020-07-27,19:00:00,17.082
1357,2020-07-27,20:00:00,17.082
1358,2020-07-27,21:00:00,17.082
1359,2020-07-27,22:00:00,17.058
1360,2020-07-27,23:00:00,17.058
1361,2020-07-28,00:00:00,17.058
1362,2020-07-28,01:00:00,17.058
1363,2020-07-28,02:00:00,17.058
1364,2020-07-28,03:00:00,17.034
1365,2020-07-28,04:00:00,17.034
1366,2020-07-28,05:00:00,17.011
1367,2020-07-28,06:00:00,17.011
1368,2020-07-28,07:00:00,17.011
1369,2020-07-28,08:00:00,17.011
1370,2020-07-28,09:00:00,17.011
1371,2020-07-28,10:00:00,17.011
1372,2020-07-28,11:00:00,17.011
1373,2020-07-28,12:00:00,16.987
1374,2020-07-28,13:00:00,16.987
1375,2020-07-28,14:00:00,16.987
1376,2020-07-28,15:00:00,17.011
1377,2020-07-28,16:00:00,17.011
1378,2020-07-28,17:00:00,17.011
1379,2020-07-28,18:00:00,17.034
1380,2020-07-28,19:00:00,17.034
1381,2020-07-28,20:00:00,17.034
1382,2020-07-28,21:00:00,17.058
1383,2020-07-28,22:00:00,17.058
1384,2020-07-28,23:00:00,17.106
1385,2020-07-29,00:00:00,17.106
1386,2020-07-29,01:00:00,17.106
1387,2020-07-29,02:00:00,17.106
1388,2020-07-29,03:00:00,17.106
1389,2020-07-29,04:00:00,17.082
1390,2020-07-29,05:00:00,17.082
1391,2020-07-29,06:00:00,17.058
1392,2020-07-29,07:00:00,17.106
1393,2020-07-29,08:00:00,17.106
1394,2020-07-29,09:00:00,17.106
1395,2020-07-29,10:00:00,17.106
1396,2020-07-29,11:00:00,17.153
1397,2020-07-29,12:00:00,17.153
1398,2020-07-29,13:00:00,17.177
1399,2020-07-29,14:00:00,17.177
1400,2020-07-29,15:00:00,17.201
1401,2020-07-29,16:00:00,17.177
1402,2020-07-29,17:00:00,17.177
1403,2020-07-29,18:00:00,17.082
1404,2020-07-29,19:00:00,17.058
1405,2020-07-29,20:00:00,17.106
1406,2020-07-29,21:00:00,17.225
1407,2020-07-29,22:00:00,17.391
1408,2020-07-29,23:00:00,17.486
1409,2020-07-30,00:00:00,17.558
1410,2020-07-30,01:00:00,17.677
1411,2020-07-30,02:00:00,17.724
1412,2020-07-30,03:00:00,17.701
1413,2020-07-30,04:00:00,17.677
1414,2020-07-30,05:00:00,17.677
1415,2020-07-30,06:00:00,17.653
1416,2020-07-30,07:00:00,17.653
1417,2020-07-30,08:00:00,17.653
1418,2020-07-30,09:00:00,17.629
1419,2020-07-30,10:00:00,17.629
1420,2020-07-30,11:00:00,17.605
1421,2020-07-30,12:00:00,17.605
1422,2020-07-30,13:00:00,17.605
1423,2020-07-30,14:00:00,17.629
